region,useCard,dCard,income,education,age,age2,dPhone
2,5,1,8,1,30,900,1
2,0,0,8,1,32,1024,1
2,0,0,14,1,39,1521,1
2,1,1,0,0,53,2809,1
2,1,1,7.366666667,1,27,729,1
2,0,0,0,0,49,2401,1
2,4,1,0,1,64,4096,1
2,3,1,8,1,34,1156,1
2,10,1,15,1,30,900,1
2,3,1,9,0,48,2304,1
2,2,1,13.6,1,41,1681,1
2,3,1,10,1,46,2116,1
2,1,1,4.4,1,30,900,1
2,4,1,8,1,31,961,1
2,0,0,10,0,42,1764,1
2,1,1,6,1,34,1156,1
2,0,0,0,0,31,961,1
2,0,0,6.5,0,50,2500,1
2,0,0,0,0,48,2304,1
2,0,0,0,0,31,961,1
2,4,1,0,0,25,625,1
2,1,1,30,1,30,900,1
2,0,0,0,1,70,4900,1
2,10,1,25,0,65,4225,1
2,15,1,50,0,52,2704,1
2,20,1,NA,1,49,2401,1
2,1,1,5.633333333,1,28,784,0
2,0,0,10,1,24,576,1
2,1,1,7,1,31,961,1
2,5,1,0,1,52,2704,1
2,2,1,0,0,77,5929,1
2,4,1,12,1,44,1936,1
2,30,1,NA,1,33,1089,1
2,0,0,0,1,75,5625,1
2,1,1,15,1,47,2209,1
2,1,1,8,0,27,729,1
2,4,1,15,1,50,2500,1
2,2,1,8,1,38,1444,1
2,1,1,10,1,31,961,1
2,0,0,10.6,1,33,1089,1
2,1,1,20,1,38,1444,1
2,0,0,20,1,36,1296,1
2,2,1,0,1,26,676,1
2,2,1,0,1,71,5041,1
2,0,0,20,1,54,2916,1
2,0,0,NA,1,60,3600,1
2,1,1,13,0,41,1681,1
2,1,1,5.2,1,20,400,1
2,1,1,0,1,36,1296,1
2,1,1,4,1,38,1444,1
2,1,1,6.6,0,19,361,1
2,1,1,0,1,21,441,0
2,0,0,0,0,42,1764,1
2,1,1,4.333333333,0,42,1764,1
2,3,1,0,1,62,3844,1
2,0,0,11.7,0,42,1764,1
2,0,0,4.8,0,44,1936,1
2,0,0,14,1,33,1089,1
2,2,1,36,1,36,1296,1
2,0,0,5.2,0,43,1849,1
2,4,1,6.6,0,30,900,1
2,0,0,6,0,47,2209,1
2,1,1,6.283333333,0,29,841,1
2,0,0,NA,0,51,2601,1
2,2,1,8.038333333,0,25,625,0
2,0,0,0,0,65,4225,1
2,5,1,0,1,21,441,1
2,0,0,5.2,0,53,2809,1
2,0,0,0,0,54,2916,0
2,0,0,NA,0,19,361,0
2,0,0,0,0,64,4096,1
2,2,1,18,1,38,1444,1
2,0,0,0,0,81,6561,1
2,0,0,5.2,0,44,1936,1
2,0,0,2.166666667,0,38,1444,1
2,0,0,0,0,23,529,0
2,0,0,4,1,34,1156,1
2,0,0,8.666666667,0,47,2209,1
2,0,0,0,0,38,1444,1
2,0,0,6.5,0,25,625,1
2,0,0,0,0,65,4225,1
2,2,1,2,0,61,3721,1
2,0,0,14,1,45,2025,1
2,3,1,8,0,52,2704,1
2,5,1,15,1,53,2809,1
2,0,0,7.366666667,0,21,441,1
2,0,0,0,0,69,4761,1
2,0,0,5.2,0,22,484,1
2,0,0,3.466666667,1,35,1225,1
2,4,1,NA,0,38,1444,0
2,0,0,0,0,70,4900,1
2,0,0,5.2,0,19,361,1
2,1,1,6,1,38,1444,1
2,0,0,0,0,42,1764,1
2,1,1,0,0,43,1849,1
2,2,1,8.666666667,0,30,900,1
2,2,1,6.5,0,66,4356,1
2,0,0,0,1,60,3600,1
2,0,0,0,1,63,3969,1
2,0,0,12,0,53,2809,1
2,1,1,6.5,0,39,1521,1
2,3,1,3.466666667,0,32,1024,1
2,3,1,1.6,0,26,676,1
2,0,0,0,0,69,4761,0
2,0,0,6,1,22,484,1
2,0,0,NA,0,42,1764,1
2,0,0,3.9,0,61,3721,0
2,0,0,2.166666667,0,54,2916,0
2,1,1,4.333333333,0,39,1521,1
2,1,1,4.31,0,27,729,1
2,0,0,0,0,24,576,1
2,0,0,5.2,0,36,1296,1
2,0,0,5.2,0,31,961,1
2,0,0,0,0,33,1089,1
2,0,0,8.666666667,0,41,1681,1
1,6,1,0,0,65,4225,1
1,0,0,3,1,31,961,1
1,2,1,10.83333333,1,60,3600,1
1,0,0,0,0,60,3600,1
1,2,1,5,1,25,625,1
1,2,1,4.333333333,0,51,2601,1
1,0,0,2,1,19,361,1
1,0,0,18.2,0,45,2025,1
1,0,0,2.166666667,1,22,484,1
1,1,1,9.6,1,42,1764,1
1,0,0,0,0,52,2704,1
1,2,1,NA,0,23,529,1
1,0,0,15.16666667,1,45,2025,1
1,0,0,1.2,0,52,2704,1
1,1,1,6.5,0,27,729,1
1,0,0,0,0,66,4356,1
1,0,0,6,1,46,2116,1
1,0,0,7,1,25,625,1
1,2,1,26,1,34,1156,1
1,2,1,3.033333333,0,55,3025,1
1,2,1,0,0,26,676,1
1,0,0,2.166666667,0,75,5625,0
1,6,1,4.6,0,37,1369,1
1,0,0,6.5,0,33,1089,1
1,0,0,7.8,0,63,3969,1
1,7,1,25,1,47,2209,1
1,0,0,5.633333333,1,25,625,1
1,2,1,7,1,20,400,1
1,0,0,0,0,48,2304,0
1,0,0,0,0,75,5625,0
1,5,1,7,1,42,1764,1
1,0,0,0,0,64,4096,0
1,1,1,13,1,40,1600,1
1,0,0,4.333333333,1,27,729,1
1,0,0,0,0,59,3481,0
1,0,0,NA,1,29,841,1
1,0,0,6.5,1,42,1764,1
1,1,1,0,1,68,4624,1
1,0,0,0,0,52,2704,1
1,30,1,10,1,61,3721,1
1,2,1,24,0,40,1600,1
1,0,0,5.2,0,59,3481,1
1,0,0,23,1,29,841,1
1,0,0,4.4,1,45,2025,1
1,0,0,0,1,58,3364,1
1,0,0,10,0,49,2401,1
1,2,1,6.5,0,30,900,1
1,1,1,NA,1,54,2916,1
1,3,1,4.766666667,0,41,1681,1
1,0,0,7,0,51,2601,1
1,5,1,7.8,1,70,4900,1
1,0,0,6,0,42,1764,1
1,0,0,7.8,1,48,2304,1
1,0,0,4.333333333,0,65,4225,1
1,0,0,6.5,0,28,784,1
1,1,1,8,1,25,625,1
1,0,0,14,1,47,2209,1
1,0,0,6.5,0,62,3844,0
1,0,0,7.6,0,51,2601,1
1,0,0,6.8,1,70,4900,1
1,1,1,0,1,75,5625,1
1,0,0,30,0,53,2809,1
1,10,1,0,0,61,3721,1
1,20,1,20,1,32,1024,1
1,2,1,0,0,58,3364,1
1,0,0,30,1,39,1521,1
1,2,1,12,1,46,2116,1
1,2,1,0,0,19,361,1
1,0,0,21.66666667,0,48,2304,1
1,1,1,8.666666667,0,51,2601,1
1,1,1,0,1,34,1156,1
1,0,0,8.666666667,0,24,576,1
1,0,0,5.2,0,44,1936,1
1,0,0,6.066666667,0,32,1024,1
1,0,0,8.666666667,0,32,1024,0
1,1,1,13.86666667,0,58,3364,1
1,0,0,15,1,59,3481,0
1,1,1,8.5,0,40,1600,1
1,0,0,10,1,52,2704,1
1,2,1,0,1,73,5329,1
1,8,1,30,0,26,676,0
1,1,1,20,1,34,1156,1
1,0,0,0,0,25,625,1
1,2,1,0,0,53,2809,1
1,3,1,0,0,52,2704,1
1,0,0,0,0,69,4761,1
1,0,0,0,0,85,7225,0
1,0,0,0,0,30,900,1
1,0,0,5.2,1,20,400,1
1,0,0,7,0,43,1849,1
1,0,0,4.766666667,1,20,400,1
1,10,1,8,1,25,625,1
1,1,1,8.666666667,1,23,529,1
1,1,1,6.066666667,0,62,3844,1
1,1,1,7.8,0,23,529,1
1,2,1,13,1,31,961,1
1,1,1,0,0,59,3481,1
1,0,0,5.633333333,0,62,3844,0
1,3,1,13.5,1,23,529,1
1,0,0,0,0,33,1089,1
1,0,0,0,0,58,3364,1
1,0,0,17.33333333,1,38,1444,1
1,2,1,15,0,40,1600,1
1,0,0,0,0,30,900,1
1,0,0,5.2,0,23,529,1
1,3,1,20,1,47,2209,1
1,3,1,20,1,59,3481,1
1,0,0,14,0,37,1369,1
1,5,1,12,1,58,3364,1
1,20,1,38,1,56,3136,1
1,0,0,8.666666667,0,57,3249,1
1,0,0,10,0,27,729,1
1,0,0,0,0,70,4900,1
1,2,1,8,1,28,784,1
1,0,0,4.333333333,1,21,441,1
1,0,0,0,0,47,2209,0
1,0,0,0,0,64,4096,0
1,2,1,5.2,1,57,3249,1
1,0,0,10.83333333,0,48,2304,0
1,0,0,0,0,60,3600,1
1,2,1,10.4,0,27,729,1
1,0,0,0,0,84,7056,1
1,1,1,13,1,55,3025,1
1,1,1,6.5,0,36,1296,1
1,0,0,8,1,37,1369,1
1,1,1,15,1,33,1089,1
1,0,0,0,0,33,1089,1
1,1,1,0,1,64,4096,1
1,4,1,10,1,53,2809,1
1,0,0,6.7,1,40,1600,1
1,0,0,1.733333333,0,59,3481,0
1,0,0,0,0,67,4489,0
1,0,0,4.333333333,0,61,3721,1
1,0,0,0,1,21,441,1
1,0,0,8.666666667,0,51,2601,1
1,0,0,3.466666667,0,49,2401,1
1,0,0,0,0,26,676,1
1,1,1,17.33333333,1,34,1156,1
1,0,0,0,0,47,2209,1
1,0,0,5.2,0,25,625,0
1,0,0,5.2,0,53,2809,0
1,0,0,0,0,48,2304,0
1,0,0,0,0,72,5184,1
1,0,0,0,0,66,4356,0
1,0,0,65.00433333,0,51,2601,1
1,0,0,6.5,0,27,729,1
1,0,0,0,0,29,841,1
1,4,1,17.33333333,1,25,625,1
1,0,0,8.233333333,1,31,961,1
1,1,1,0,0,44,1936,1
1,0,0,6.066666667,0,46,2116,1
1,0,0,6.5,0,60,3600,0
1,0,0,5.633333333,1,23,529,1
1,0,0,8.666666667,0,39,1521,0
1,0,0,0,0,47,2209,0
1,0,0,4.983333333,0,41,1681,1
1,1,1,0,1,36,1296,1
1,0,0,8,1,30,900,1
1,0,0,2.6,0,49,2401,1
1,15,1,8.666666667,1,60,3600,1
1,0,0,0,0,65,4225,1
1,0,0,0,0,71,5041,0
1,0,0,0,0,75,5625,1
1,0,0,6,0,65,4225,1
1,0,0,0,0,60,3600,1
1,0,0,1.3,0,42,1764,0
1,0,0,0,0,64,4096,1
1,0,0,2.166666667,0,54,2916,1
1,0,0,3.9,0,40,1600,1
1,0,0,0,0,21,441,1
1,0,0,0,0,26,676,1
1,2,1,2.166666667,1,21,441,1
1,1,1,14,0,26,676,1
1,0,0,5.633333333,0,39,1521,0
1,0,0,5.5,0,18,324,1
1,0,0,8,1,50,2500,1
1,0,0,0.5,0,57,3249,1
1,0,0,0,0,52,2704,1
1,3,1,10,0,37,1369,1
1,3,1,11,1,26,676,1
1,0,0,NA,0,67,4489,1
1,1,1,5,0,55,3025,1
1,0,0,0,0,37,1369,1
1,0,0,0,0,44,1936,1
1,2,1,0,1,69,4761,0
1,0,0,17.33333333,0,42,1764,1
1,0,0,6,0,45,2025,1
1,2,1,0,1,58,3364,1
1,3,1,5.85,1,23,529,1
1,0,0,13,0,63,3969,1
1,1,1,8.666666667,0,57,3249,0
1,3,1,0,1,33,1089,1
1,1,1,NA,1,42,1764,1
1,0,0,0,1,22,484,1
1,0,0,0,0,61,3721,1
1,0,0,NA,1,46,2116,1
1,2,1,10.83333333,1,44,1936,1
1,0,0,0,0,70,4900,1
1,0,0,2.6,0,65,4225,1
1,0,0,0,0,70,4900,1
1,3,1,10,0,67,4489,1
1,0,0,0,0,46,2116,1
1,0,0,0,1,25,625,1
1,5,1,6.5,1,29,841,1
1,2,1,50,1,59,3481,1
1,4,1,NA,1,35,1225,1
1,0,0,0,0,61,3721,1
1,0,0,0,0,67,4489,0
1,1,1,6.066666667,0,21,441,1
1,0,0,4.766666667,0,62,3844,1
1,0,0,0,1,49,2401,1
1,10,1,19,1,29,841,1
1,0,0,24,1,42,1764,1
1,0,0,10,1,28,784,1
1,0,0,7.5,0,23,529,1
1,0,0,6,1,47,2209,1
1,3,1,17.33333333,0,47,2209,1
1,0,0,4.766666667,0,56,3136,1
1,0,0,4.55,0,66,4356,1
1,0,0,0,0,79,6241,0
1,1,1,NA,0,49,2401,1
1,3,1,10,0,53,2809,1
1,0,0,0,0,63,3969,1
1,10,1,7,1,41,1681,1
1,10,1,16,1,32,1024,1
1,5,1,0,1,62,3844,1
1,0,0,9,0,60,3600,1
1,4,1,40,1,39,1521,1
1,0,0,10,1,35,1225,1
1,1,1,6.5,0,41,1681,1
1,1,1,15,1,25,625,1
1,0,0,13,0,46,2116,1
1,2,1,8.666666667,1,35,1225,1
1,0,0,0,1,63,3969,1
1,0,0,0.2,0,67,4489,0
1,0,0,0,0,39,1521,1
1,2,1,10,1,48,2304,1
1,0,0,6.933333333,1,29,841,1
1,0,0,0,0,57,3249,1
1,0,0,6,0,51,2601,1
1,2,1,20,1,28,784,1
1,12,1,NA,1,37,1369,1
1,6,1,22,1,24,576,1
1,0,0,20,1,41,1681,1
1,4,1,NA,0,40,1600,1
1,0,0,0,1,31,961,1
1,0,0,0,1,31,961,1
1,5,1,10,0,46,2116,1
1,0,0,0,0,29,841,1
1,2,1,NA,1,44,1936,1
1,0,0,0,0,72,5184,1
1,0,0,0,0,63,3969,0
1,0,0,43.33333333,0,27,729,1
1,3,1,15,1,48,2304,1
1,10,1,8.666666667,1,55,3025,1
1,0,0,15.16666667,0,23,529,1
1,1,1,5.2,1,22,484,1
1,0,0,0,0,81,6561,1
1,0,0,6.5,0,29,841,1
1,0,0,NA,0,49,2401,1
1,2,1,21.66666667,0,61,3721,1
1,0,0,0,1,25,625,1
1,0,0,6.066666667,0,25,625,1
1,1,1,6.5,1,29,841,1
1,0,0,6.933333333,0,22,484,1
1,0,0,7.8,1,25,625,1
1,1,1,0,0,25,625,1
1,0,0,NA,1,43,1849,1
1,0,0,0,0,28,784,1
1,2,1,10.83333333,1,51,2601,1
1,0,0,15,1,28,784,1
1,0,0,4.333333333,0,76,5776,0
1,0,0,6.933333333,1,22,484,1
1,1,1,0,0,51,2601,1
1,0,0,6.066666667,0,38,1444,1
1,0,0,30,0,36,1296,1
1,1,1,0,0,67,4489,1
1,6,1,5.8,1,27,729,1
1,4,1,7.8,0,36,1296,1
1,0,0,6.933333333,0,39,1521,1
1,0,0,NA,0,64,4096,0
1,0,0,7.366666667,0,38,1444,1
1,5,1,NA,1,35,1225,1
1,0,0,0,0,65,4225,1
1,1,1,3.466666667,0,20,400,1
1,0,0,0,0,44,1936,1
1,0,0,2.6,0,20,400,1
1,3,1,1.5,0,31,961,1
1,1,1,2.166666667,0,44,1936,1
1,4,1,6,0,49,2401,1
1,15,1,7.5,1,22,484,1
1,0,0,6,0,18,324,1
1,2,1,NA,1,46,2116,1
1,0,0,0,1,31,961,1
1,0,0,0,0,48,2304,0
1,0,0,6.5,0,26,676,1
1,0,0,0,0,52,2704,1
1,0,0,6.5,0,32,1024,1
1,1,1,5.2,0,21,441,1
1,1,1,0,0,34,1156,0
1,0,0,0,1,27,729,1
1,0,0,0,0,72,5184,0
1,1,1,6,0,55,3025,1
1,0,0,0,1,71,5041,1
1,0,0,NA,0,46,2116,1
1,0,0,4.8,0,54,2916,0
1,0,0,4,0,22,484,1
1,0,0,0,0,72,5184,1
1,0,0,7,1,31,961,1
1,1,1,6.5,0,58,3364,1
1,0,0,7.8,0,37,1369,1
1,1,1,8.666666667,1,22,484,1
1,2,1,6.5,0,56,3136,1
1,0,0,8.666666667,0,41,1681,1
1,0,0,0,0,54,2916,0
1,2,1,7.15,0,23,529,1
1,4,1,5.2,1,19,361,1
1,0,0,4.333333333,1,56,3136,0
1,0,0,4,0,23,529,1
1,0,0,6.5,0,58,3364,0
1,0,0,5.2,0,24,576,1
1,0,0,3.9,1,32,1024,1
1,0,0,0,0,34,1156,1
1,0,0,0,0,71,5041,1
1,0,0,4.333333333,0,36,1296,1
1,0,0,2.6,0,20,400,1
1,1,1,8.666666667,1,21,441,1
1,1,1,7.4,1,30,900,1
1,0,0,0,1,20,400,1
1,0,0,0,0,70,4900,0
6,1,1,17.33333333,0,25,625,1
6,1,1,NA,1,33,1089,1
6,0,0,15,1,43,1849,1
6,0,0,13,0,43,1849,1
6,0,0,6.5,0,58,3364,0
6,0,0,5.2,0,35,1225,1
6,1,1,13,1,30,900,1
6,0,0,8,0,31,961,1
6,1,1,8,1,26,676,1
6,0,0,32,0,72,5184,0
6,1,1,4.5,0,29,841,1
6,1,1,NA,1,38,1444,1
6,0,0,0,0,34,1156,1
6,0,0,7,1,38,1444,1
6,2,1,NA,1,47,2209,1
6,0,0,14,1,57,3249,1
6,0,0,13,0,48,2304,1
6,1,1,NA,1,36,1296,1
6,4,1,13.6,1,55,3025,1
6,1,1,11,1,52,2704,1
6,0,0,0,1,30,900,1
6,1,1,7.8,0,37,1369,1
6,0,0,20,1,36,1296,1
6,0,0,0,1,72,5184,0
6,0,0,5,1,32,1024,1
6,1,1,0,0,22,484,1
6,1,1,5,0,41,1681,1
6,1,1,26,1,47,2209,1
6,0,0,0,0,26,676,1
6,1,1,0,1,34,1156,1
6,0,0,21,1,42,1764,1
6,0,0,0,1,58,3364,1
6,0,0,3.466666667,0,45,2025,1
6,2,1,4,0,43,1849,1
6,0,0,18,0,53,2809,1
6,1,1,0,0,61,3721,1
6,0,0,7.2,1,45,2025,1
6,0,0,6.4,0,42,1764,1
6,0,0,1.4,1,31,961,1
6,0,0,4.333333333,0,37,1369,0
6,0,0,0,0,22,484,1
6,0,0,0,0,50,2500,0
6,0,0,2.166666667,0,68,4624,1
6,2,1,0,0,40,1600,1
6,1,1,0,0,60,3600,1
6,0,0,5.2,0,28,784,1
6,0,0,12,1,50,2500,1
6,0,0,25,1,48,2304,1
6,10,1,18,1,33,1089,1
6,0,0,8,0,42,1764,1
6,0,0,17.33333333,0,28,784,1
6,0,0,14,1,55,3025,1
6,0,0,20,0,39,1521,1
6,2,1,17.4,1,27,729,1
6,15,1,NA,1,29,841,1
6,2,1,0,1,29,841,1
6,3,1,6.4,0,28,784,1
6,1,1,2.166666667,0,19,361,1
6,1,1,0,0,19,361,1
6,0,0,NA,1,67,4489,1
6,1,1,0,1,22,484,1
6,6,1,7,1,28,784,1
6,0,0,3.12,0,38,1444,1
6,1,1,10.83333333,1,35,1225,1
6,0,0,6.5,0,31,961,1
6,0,0,5.6,0,28,784,0
6,0,0,0,0,31,961,1
6,0,0,9.6,1,31,961,1
6,0,0,30,0,30,900,1
6,0,0,9.7,1,23,529,1
6,3,1,12,1,33,1089,0
6,2,1,8,0,22,484,1
6,0,0,3.12,0,59,3481,0
6,1,1,0,1,33,1089,1
6,0,0,6.5,1,33,1089,1
6,0,0,2.6,0,45,2025,0
6,2,1,0,0,28,784,1
6,0,0,0,1,27,729,1
6,0,0,2.166666667,1,26,676,1
6,0,0,5,1,46,2116,1
6,0,0,NA,0,22,484,1
6,0,0,0,0,30,900,0
6,1,1,0,0,45,2025,0
2,0,0,0,0,63,3969,1
2,0,0,NA,1,44,1936,1
2,0,0,4.333333333,1,54,2916,1
2,0,0,9.533333333,0,57,3249,1
2,0,0,0,0,69,4761,1
2,0,0,0,0,58,3364,1
2,0,0,12,1,30,900,1
2,0,0,0,0,52,2704,1
2,0,0,0,0,42,1764,1
2,0,0,12.13333333,1,39,1521,1
2,0,0,0,0,80,6400,1
2,15,1,13,1,31,961,1
2,0,0,5.416666667,0,59,3481,0
2,0,0,0,0,29,841,1
2,0,0,6.5,0,24,576,1
2,0,0,21.66666667,1,33,1089,1
2,1,1,0,1,62,3844,0
2,3,1,10.6,1,29,841,1
2,10,1,4.333333333,1,19,361,1
2,2,1,5.2,0,45,2025,1
2,2,1,6.5,0,31,961,1
2,1,1,4.766666667,0,30,900,1
2,0,0,8.666666667,0,29,841,1
2,4,1,0,0,18,324,1
2,1,1,0,0,60,3600,0
2,1,1,NA,0,51,2601,1
2,4,1,10.83333333,1,37,1369,1
2,15,1,NA,1,49,2401,1
2,3,1,20,1,40,1600,1
2,4,1,0.8,0,34,1156,1
2,10,1,5,0,45,2025,1
2,1,1,8.486,0,36,1296,1
2,0,0,0,0,23,529,1
2,0,0,0,0,28,784,1
2,0,0,0,1,43,1849,1
2,1,1,25,1,38,1444,1
2,0,0,4.766666667,0,39,1521,1
2,5,1,43.33333333,1,35,1225,1
2,0,0,5.2,0,38,1444,1
2,0,0,0,0,52,2704,0
2,0,0,0,0,67,4489,1
2,0,0,6.5,0,38,1444,1
2,20,1,44,1,34,1156,1
2,2,1,0,1,20,400,1
2,0,0,0,1,23,529,1
2,0,0,8.666666667,1,22,484,1
2,0,0,0,0,70,4900,1
2,0,0,30.33333333,0,42,1764,1
2,0,0,6.933333333,0,22,484,1
2,3,1,9,0,57,3249,1
2,2,1,3.848,1,28,784,1
2,5,1,12,1,52,2704,1
2,0,0,13,1,43,1849,1
2,0,0,3.466666667,1,29,841,1
2,2,1,0,0,31,961,1
2,0,0,3,0,54,2916,0
2,0,0,4.766666667,0,26,676,1
2,0,0,5.2,0,47,2209,1
2,0,0,5.2,0,50,2500,1
2,0,0,0,1,22,484,1
2,0,0,0,0,58,3364,0
2,1,1,0,0,31,961,1
2,0,0,6.5,0,21,441,1
2,0,0,6.5,0,41,1681,1
2,3,1,6,0,48,2304,1
2,1,1,0,1,18,324,1
2,0,0,8.666666667,0,45,2025,1
2,0,0,40,1,37,1369,1
2,0,0,NA,0,66,4356,1
2,0,0,0,0,64,4096,1
2,0,0,0,0,64,4096,1
2,3,1,50,1,57,3249,1
2,3,1,16,1,31,961,1
2,0,0,4,0,51,2601,1
2,0,0,0,1,32,1024,1
2,0,0,6.5,0,24,576,1
2,0,0,5.33,0,42,1764,1
2,0,0,8.666666667,0,52,2704,1
2,0,0,6,0,34,1156,1
2,2,1,35,1,42,1764,1
2,0,0,7.8,0,56,3136,1
2,1,1,5.2,0,36,1296,1
2,0,0,7.8,0,38,1444,1
2,0,0,NA,1,30,900,1
2,2,1,10.5,0,23,529,1
2,1,1,20,1,42,1764,1
2,1,1,7.366666667,0,30,900,1
2,20,1,10,1,38,1444,1
2,1,1,30,1,64,4096,0
2,1,1,NA,1,43,1849,1
2,3,1,50,1,56,3136,1
2,2,1,43.33333333,1,35,1225,1
2,0,0,3.033333333,0,55,3025,0
2,0,0,5.2,0,37,1369,1
2,0,0,8.8,0,49,2401,1
2,3,1,8.666666667,0,21,441,1
2,0,0,0,0,70,4900,0
2,0,0,10,1,46,2116,1
2,0,0,21.66666667,1,51,2601,1
2,15,1,0,1,59,3481,1
2,0,0,NA,0,37,1369,1
2,0,0,4.5,0,38,1444,1
2,2,1,30,0,27,729,1
2,2,1,NA,1,43,1849,1
2,0,0,4.4,0,49,2401,1
2,0,0,4.766666667,0,32,1024,1
2,1,1,5.2,0,37,1369,1
2,0,0,7.8,0,44,1936,0
2,0,0,0,1,24,576,1
2,1,1,8.666666667,1,24,576,1
2,0,0,0,0,50,2500,1
2,15,1,17.5,1,28,784,1
2,0,0,5.4,1,34,1156,1
2,2,1,14,1,31,961,1
2,6,1,8.666666667,0,44,1936,1
2,0,0,0,1,80,6400,1
2,2,1,19.4,1,38,1444,1
2,1,1,5,0,49,2401,1
2,1,1,17.33333333,0,22,484,1
2,0,0,0,0,46,2116,1
2,0,0,6.4,0,26,676,1
2,1,1,5,1,42,1764,1
2,10,1,0,0,61,3721,1
2,0,0,5.85,0,24,576,1
2,0,0,4.333333333,0,55,3025,0
2,3,1,4,1,38,1444,1
2,0,0,12,1,42,1764,1
2,0,0,12,1,41,1681,1
2,0,0,0,0,69,4761,0
2,3,1,4.333333333,0,24,576,1
2,0,0,7,0,45,2025,1
2,0,0,6.5,0,45,2025,1
2,0,0,6.066666667,0,33,1089,1
2,0,0,0,1,58,3364,1
2,0,0,0,0,67,4489,1
2,0,0,14.2,1,29,841,1
2,0,0,1.3,0,66,4356,0
2,0,0,8.2,1,45,2025,1
2,0,0,6,1,60,3600,0
2,8,1,7.366666667,0,39,1521,0
2,0,0,0,0,40,1600,1
2,0,0,4.766666667,0,42,1764,1
2,1,1,1.733333333,0,57,3249,1
2,0,0,0,0,53,2809,1
2,1,1,8,0,19,361,1
2,3,1,40,1,26,676,1
2,1,1,2.5,1,47,2209,1
2,0,0,4.333333333,0,55,3025,1
2,4,1,15,1,45,2025,1
2,0,0,6.5,0,25,625,0
2,0,0,6,1,38,1444,1
2,0,0,0,0,67,4489,1
2,0,0,5.2,0,25,625,1
2,2,1,0,0,23,529,1
2,2,1,5.2,0,55,3025,1
2,0,0,0,0,45,2025,1
2,0,0,3.466666667,0,31,961,1
2,0,0,0,0,35,1225,1
2,0,0,0,0,20,400,0
2,6,1,21.66666667,0,32,1024,1
2,0,0,4.1,0,26,676,1
2,1,1,0,0,50,2500,1
2,4,1,5.2,0,39,1521,1
2,1,1,0,0,50,2500,0
2,1,1,2.166666667,0,64,4096,0
2,0,0,2.6,0,60,3600,1
2,0,0,3.9,0,35,1225,1
2,0,0,0,0,42,1764,1
2,0,0,3.9,0,66,4356,0
2,1,1,5.4,0,35,1225,1
5,4,1,10,1,31,961,1
5,0,0,8,1,36,1296,1
5,2,1,5.633333333,0,28,784,1
5,0,0,8,0,41,1681,1
5,0,0,0,1,25,625,1
5,0,0,0,0,60,3600,1
5,12,1,13,1,46,2116,1
5,0,0,2.6,0,29,841,1
5,0,0,6.5,0,29,841,1
5,4,1,4,1,24,576,1
5,0,0,8.4,1,43,1849,1
5,1,1,5.2,0,24,576,1
5,1,1,0,0,25,625,1
5,2,1,9.533333333,0,28,784,1
5,4,1,NA,1,37,1369,1
5,1,1,0,0,50,2500,0
5,0,0,5,0,43,1849,1
5,0,0,0,0,49,2401,1
5,0,0,0,0,32,1024,1
5,0,0,NA,0,29,841,0
5,0,0,0,0,48,2304,0
5,0,0,4.333333333,0,29,841,1
5,3,1,29.5,1,29,841,1
5,0,0,0.65,0,33,1089,1
5,4,1,6.066666667,0,20,400,1
5,0,0,0,0,31,961,1
5,2,1,8.666666667,1,22,484,1
5,1,1,0,0,24,576,1
5,2,1,12,1,31,961,1
5,1,1,8.16,0,39,1521,1
5,1,1,NA,1,34,1156,1
5,0,0,0,0,68,4624,1
5,0,0,9.1,0,44,1936,1
5,2,1,7.583333333,1,43,1849,1
5,0,0,4.333333333,0,35,1225,1
5,0,0,7.8,0,29,841,1
5,1,1,5.2,0,48,2304,1
5,0,0,0,0,23,529,1
5,0,0,8.4,1,43,1849,1
5,0,0,0,0,33,1089,0
5,1,1,4.333333333,0,54,2916,0
5,1,1,5.2,0,50,2500,1
5,0,0,8.666666667,0,37,1369,1
5,1,1,10,1,39,1521,1
5,1,1,4.333333333,0,55,3025,0
5,0,0,5.2,0,39,1521,0
5,0,0,3.466666667,0,38,1444,1
5,0,0,4.3,0,20,400,1
5,0,0,2.166666667,0,35,1225,1
5,1,1,7,0,42,1764,1
5,0,0,1.3,0,31,961,1
5,2,1,16,1,64,4096,1
5,0,0,8.666666667,0,42,1764,1
5,0,0,5,0,35,1225,1
5,0,0,0,0,37,1369,0
5,1,1,3.033333333,0,18,324,1
5,0,0,0,1,37,1369,1
5,1,1,3.466666667,0,26,676,1
5,4,1,4.31,0,24,576,1
5,3,1,5.2,0,46,2116,1
5,0,0,0,0,38,1444,0
5,2,1,3.466666667,0,38,1444,1
5,0,0,9.1,0,36,1296,1
5,1,1,17.33333333,0,28,784,1
5,1,1,3.466666667,0,32,1024,1
5,1,1,3.6,0,18,324,0
5,1,1,5,1,33,1089,1
5,2,1,25,1,35,1225,1
5,0,0,10,0,50,2500,1
5,1,1,5.633333333,0,23,529,1
5,1,1,5.8,0,22,484,1
5,0,0,1.95,0,33,1089,1
5,0,0,5.2,0,42,1764,1
5,4,1,10,1,31,961,1
5,0,0,0,0,35,1225,1
5,2,1,30,1,62,3844,1
5,1,1,0,0,39,1521,0
5,0,0,NA,0,21,441,1
5,0,0,6.5,0,26,676,1
5,1,1,0,0,40,1600,1
5,0,0,0,0,38,1444,1
